run_id,ts_start,ts_end,agent_id,agent_kind,scenario,task_id,task_kind,baseline_run,success,failure_reason,grader_results,exit_code,wall_time_sec,model,uncached_input_tokens,cached_read_tokens,cache_write_tokens,cache_write_ttl,output_tokens,billed_cost_usd,cost_source,cold_equivalent_cost_usd,cache_savings_usd,cache_read_rate,baseline_cost_usd,marginal_cost_usd,xcodebuild_calls,xcrun_calls,simctl_calls,time_to_first_xcodebuild_sec,xcodebuild_repeat_count,destination_count,destination_churn,mcp_tool_calls,tool_error_total,tool_error_mcp,tool_error_non_mcp,transcript_path,agent_output_json_path,command_log_path,mcp_tool_log_path,tool_error_log_path,tool_error_context_log_path,mcp_xcodebuild_calls,mcp_simctl_calls,time_to_first_mcp_build_sec
droid-minimax-shell_unprimed-baseline-baseline-1775346772275,2026-04-04T23:52:52.275160+00:00,2026-04-04T23:52:53.670352+00:00,droid-minimax,droid_exec_cli,shell_unprimed,baseline,baseline,True,False,agent_exit_nonzero,,1,1.2986547946929932,,,0,0,,,,,,,,,,0,0,0,,0,0,0,0,0,0,0,/Users/james/Developer/zrepos/zmisc/zmirror/xcodebuildmcp_eval/runs/20260404_235249/trials/droid-minimax-shell_unprimed-baseline-baseline-1775346772275/transcript.txt,,/Users/james/Developer/zrepos/zmisc/zmirror/xcodebuildmcp_eval/runs/20260404_235249/trials/droid-minimax-shell_unprimed-baseline-baseline-1775346772275/cmd_log.jsonl,,/Users/james/Developer/zrepos/zmisc/zmirror/xcodebuildmcp_eval/runs/20260404_235249/trials/droid-minimax-shell_unprimed-baseline-baseline-1775346772275/tool_errors.jsonl,/Users/james/Developer/zrepos/zmisc/zmirror/xcodebuildmcp_eval/runs/20260404_235249/trials/droid-minimax-shell_unprimed-baseline-baseline-1775346772275/tool_error_context.jsonl,0,0,
droid-minimax-shell_unprimed-smoke_build_install_launch-trial-1775346773718,2026-04-04T23:52:53.718921+00:00,2026-04-04T23:58:16.766262+00:00,droid-minimax,droid_exec_cli,shell_unprimed,smoke_build_install_launch,regression,False,False,app_not_installed,"[{'type': 'ios_install_check', 'ok': False, 'reason': 'app_not_installed', 'duration_sec': 0.825}]",0,320.71000504493713,,8050,16900,22164,,464,0.0,computed,0.0,0.0,0.35870441906864203,,,4,10,9,44.255689,1,1,0,0,0,0,0,/Users/james/Developer/zrepos/zmisc/zmirror/xcodebuildmcp_eval/runs/20260404_235249/trials/droid-minimax-shell_unprimed-smoke_build_install_launch-trial-1775346773718/transcript.txt,,/Users/james/Developer/zrepos/zmisc/zmirror/xcodebuildmcp_eval/runs/20260404_235249/trials/droid-minimax-shell_unprimed-smoke_build_install_launch-trial-1775346773718/cmd_log.jsonl,,/Users/james/Developer/zrepos/zmisc/zmirror/xcodebuildmcp_eval/runs/20260404_235249/trials/droid-minimax-shell_unprimed-smoke_build_install_launch-trial-1775346773718/tool_errors.jsonl,/Users/james/Developer/zrepos/zmisc/zmirror/xcodebuildmcp_eval/runs/20260404_235249/trials/droid-minimax-shell_unprimed-smoke_build_install_launch-trial-1775346773718/tool_error_context.jsonl,0,0,
