run_id,ts_start,ts_end,agent_id,agent_kind,scenario,task_id,task_kind,baseline_run,success,failure_reason,grader_results,exit_code,wall_time_sec,model,uncached_input_tokens,cached_read_tokens,cache_write_tokens,cache_write_ttl,output_tokens,billed_cost_usd,cost_source,cold_equivalent_cost_usd,cache_savings_usd,cache_read_rate,baseline_cost_usd,marginal_cost_usd,xcodebuild_calls,xcrun_calls,simctl_calls,time_to_first_xcodebuild_sec,xcodebuild_repeat_count,destination_count,destination_churn,mcp_tool_calls,tool_error_total,tool_error_mcp,tool_error_non_mcp,transcript_path,agent_output_json_path,command_log_path,mcp_tool_log_path,tool_error_log_path,tool_error_context_log_path,mcp_xcodebuild_calls,mcp_simctl_calls,time_to_first_mcp_build_sec
droid-minimax-shell_unprimed-baseline-baseline-1775344598551,2026-04-04T23:16:38.551700+00:00,2026-04-04T23:16:57.114481+00:00,droid-minimax,droid_exec_cli,shell_unprimed,baseline,baseline,True,True,,,0,18.438817977905273,,86,0,16821,,26,0.0,computed,0.0,0.0,0.0,,,0,0,0,,0,0,0,0,0,0,0,/Users/james/Developer/zrepos/zmisc/zmirror/xcodebuildmcp_eval/runs/20260404_231633/trials/droid-minimax-shell_unprimed-baseline-baseline-1775344598551/transcript.txt,,/Users/james/Developer/zrepos/zmisc/zmirror/xcodebuildmcp_eval/runs/20260404_231633/trials/droid-minimax-shell_unprimed-baseline-baseline-1775344598551/cmd_log.jsonl,,/Users/james/Developer/zrepos/zmisc/zmirror/xcodebuildmcp_eval/runs/20260404_231633/trials/droid-minimax-shell_unprimed-baseline-baseline-1775344598551/tool_errors.jsonl,/Users/james/Developer/zrepos/zmisc/zmirror/xcodebuildmcp_eval/runs/20260404_231633/trials/droid-minimax-shell_unprimed-baseline-baseline-1775344598551/tool_error_context.jsonl,0,0,
droid-minimax-shell_unprimed-smoke_build_install_launch-trial-1775344617168,2026-04-04T23:16:57.168352+00:00,2026-04-04T23:25:04.352404+00:00,droid-minimax,droid_exec_cli,shell_unprimed,smoke_build_install_launch,regression,False,False,timeout_hard,"[{'type': 'ios_install_check', 'ok': True, 'reason': None, 'duration_sec': 0.759}, {'type': 'ios_launch_check', 'ok': True, 'reason': None, 'duration_sec': 0.872}]",124,480.0763192176819,,,0,0,,,,,,,,0.0,,9,17,15,78.141268,6,1,0,0,0,0,0,/Users/james/Developer/zrepos/zmisc/zmirror/xcodebuildmcp_eval/runs/20260404_231633/trials/droid-minimax-shell_unprimed-smoke_build_install_launch-trial-1775344617168/transcript.txt,,/Users/james/Developer/zrepos/zmisc/zmirror/xcodebuildmcp_eval/runs/20260404_231633/trials/droid-minimax-shell_unprimed-smoke_build_install_launch-trial-1775344617168/cmd_log.jsonl,,/Users/james/Developer/zrepos/zmisc/zmirror/xcodebuildmcp_eval/runs/20260404_231633/trials/droid-minimax-shell_unprimed-smoke_build_install_launch-trial-1775344617168/tool_errors.jsonl,/Users/james/Developer/zrepos/zmisc/zmirror/xcodebuildmcp_eval/runs/20260404_231633/trials/droid-minimax-shell_unprimed-smoke_build_install_launch-trial-1775344617168/tool_error_context.jsonl,0,0,
